ID,DESC_CLASIFICACION,COD_BARRIO,BARRIO,COD_DISTRITO,DISTRITO,ESTADO,COORD_GIS_X,COORD_GIS_Y,SISTEMA_COORD,LATITUD,LONGITUD,TIPO_VIA,NOM_VIA,NUM_VIA,COD_POSTAL,DIRECCION_AUX,NDP,FECHA_INSTALACION,CODIGO_INTERNO,CONTRATO_COD,MODELO,tipo_juego,ACCESIBLE
4749966,Carrusel en Área Infantil,166,VALDEFUENTES,16.0,HORTALEZA,OPERATIVO,448638.13,4482708.79,ETRS89,40.49349244,-3.60609486,,,,28055.0,C JORDI SOLE TURA 23,31039547.0,2018-01-01 00:00:00,1623103,AE21,,infantiles,SI
4960347,Balancín en Área Infantil,175,ANGELES,17.0,VILLAVERDE,OPERATIVO,440796.963,4467378.886,ETRS89,40.35487117,-3.69719099,,,,28041.0,"LA DEL MANOJO DE ROSAS, 000069",31037735.0,17/10/18,1700132,AE21,CUÁDRUPLE,infantiles,SI
4960350,Balancín en Área Infantil,171,villaverde álto - cáscó históríco de villávérdé,17.0,VILLAVERDE,OPERATIVO,439781.296,4465970.196,ETRS89,40.34210817,-3.709018,,,,28021.0,"PZ GÓMEZ ACEBO, 000004",31048913.0,2018-10-17 00:00:00,1706009,AE21,ASIENTO,infantiles,SI
4963712,Carrusel en Área Infantil,117,ábrántés,11.0,cárábánchél,OPERATIVO,438341.837,4470759.459,ETRS89,40.38514717,-3.72642799,,,,28025.0,"PZ SAN VICENTE DE PAUL, 000004",11079238.0,2018-10-24 00:00:00,1102928,AE21,JUEGO GIRATORIO,infantiles,
4794542,Carrusel en Área Infantil,62,CÚÁTRÓ CAMÍNÓS,6.0,TETUAN,OPERATIVO,441263.58,4477846.04,ETRS89,40.44919769,-3.69266219,PASEO,CASTELLANA,89 B,28046.0,,31035661.0,2018/06/18,0607312,AE21,SPINNER - ASIENTO GIRATORIIO,infantiles,NO
4985688,Columpio en Área Infantil,65,váldéacéderas,6.0,TETUAN,OPERATIVO,439947.673,4479507.443,ETRS89,40.46407025,-3.70833637,,,,28039.0,PARQUE AGUSTIN RODRIGUEZ SAHAGUN,11055344.0,2018/11/12,0604027,AE21,Columpio asiento plano,infantiles,NO
4985941,Carrusel en Área Infantil,181,casco historico de vallecas,18.0,villa de vallecas,OPERATIVO,446272.307,4468414.365,ETRS89,40.36457017,-3.63280299,,,,28031.0,"ISLA DE GUAM, 000060",31042452.0,2018/11/23,1809106,AE21,,infantiles,
4986985,Balancín en Área Infantil,183,ENSANCHE DE VALLECAS,18.0,villa de vallecas,OPERATIVO,446692.78,4468941.191,ETRS89,40.36934317,-3.627895,,,,28031.0,"PUERTO DE PORZUNA, 000045",31051767.0,2011-02-06 00:00:00,1804511,AE21,,infantiles,
4987192,Carrusel en Área Infantil,212,aeropuerto,21.0,BARAJAS,OPERATIVO,450509.743,4477984.06,ETRS89,40.45104296,-3.5836414,,,,28042.0,"C · CALLE MEDINA DE POMAR , ASCENDIENTE 1: 212 ·",11140186.0,fecha_incorrecta,2100106,AE21,R4504,infantiles,NO
4987762,Carrusel en Área Infantil,152,puéblo núévo,15.0,ciudad lineal,OPERATIVO,445316.942,4475806.892,ETRS89,40.43110445,-3.6446895,,,,28017.0,"C · CALLE VITAL AZA 09 , ASCENDIENTE 1: 152 · PUE",11105603.0,2018-10-01 00:00:00,1500309,AE21,,infantiles,SI
4987792,Balancín en Área Infantil,214,timon,21.0,barajas,OPERATIVO,450457.75,4480501.484,ETRS89,40.47371836,-3.58445105,,,,28042.0,"C · CALLE ALAR DEL REY , ASCENDIENTE 1: 214 · TIM",20158145.0,2018/11/02,2100502,AE21,,infantiles,NO
4995105,Multijuego en Área Infantil,202,hellin,20.0,SAN BLAS - CANILLEJAS,OPERATIVO,447269.772,4475710.788,ETRS89,40.43036478,-3.62165982,,,,28037.0,"Pq · PARQUE PARAISO , ASCENDIENTE 1: 202 · HELLÍN",31041888.0,19/11/18,2013003,AE21,,infantiles,NO
5003248,Varios Juegos en Áreas Infantiles,117,ÁBRÁNTES,11.0,carabanchel,OPERATIVO,438333.457,4469749.702,ETRS89,40.37605017,-3.72642899,,,,28025.0,"CARRANQUE, 000022",31001254.0,08-01-2013,C117105,AE21,,infantiles,
5003297,Varios Juegos en Áreas Infantiles,113,san isidro,11.0,carabanchel,OPERATIVO,438260.837,4471551.602,ETRS89,40.39227717,-3.727459,,,,28019.0,"BLASA PÉREZ, 000008",11072930.0,2017/09/14,C118004,AE21,,infantiles,
5003346,Varios Juegos en Áreas Infantiles,117,abrantes,11.0,CARÁBÁNCHÉL,OPERATIVO,438345.858,4469750.488,ETRS89,40.37605817,-3.726283,,,,28025.0,"CARRANQUE, 000022",31001254.0,fecha_incorrecta,C117107,AE21,,infantiles,
5003363,Varios Juegos en Áreas Infantiles,172,SAN CRISTOBAL,17.0,VILLAVERDE,OPERATIVO,441490.498,4466448.449,ETRS89,40.34653817,-3.688939,,,,28021.0,"ESTRONCIO, 000017",11127566.0,02/11/18,C177602,AE21,,infantiles,
4987808,Columpio en Área Infantil,164,PINAR DEL REY,16.0,HORTALEZA,OPERATIVO,445063.42,4480738.925,ETRS89,40.47551806,-3.64810498,,,,28033.0,"C · CALLE MIRANDA DE ARGA 24 , ASCENDIENTE 1: 164",11120599.0,09-04-2018,1602502,AE21,(Tipo 1) COL,infantiles,NO
4987811,Carrusel en Área Infantil,164,pinar del rey,16.0,HORTALEZA,OPERATIVO,445064.478,4480735.221,ETRS89,40.47548476,-3.64809218,,,,28033.0,"C · CALLE MIRANDA DE ARGA 24 , ASCENDIENTE 1: 164",11120599.0,04/09/18,1602504,AE21,Juego de giros,infantiles,NO
4987843,Carrusel en Área Infantil,166,VALDEFUENTES,16.0,hórtálézá,OPERATIVO,444379.316,4483275.404,ETRS89,40.49832227,-3.65639766,AVENIDA,NICETO ALCALA ZAMORA,85,28050.0,,31011057.0,01/06/18,1613501,AE21,220034,infantiles,
4988037,Columpio en Área Infantil,166,váldéfúéntés,16.0,hórtálézá,OPERATIVO,444372.69,4483254.557,ETRS89,40.49813402,-3.65647402,AVENIDA,NICETO ALCALA ZAMORA,85,28050.0,,31011057.0,2018-06-01 00:00:00,1613506,AE21,137417M,infantiles,
4988096,Balancín en Área Infantil,166,valdefuentes,16.0,hórtálézá,OPERATIVO,444384.66,4483262.865,ETRS89,40.49820967,-3.65633349,AVENIDA,NICETO ALCALA ZAMORA,85,28050.0,,31011057.0,fecha_incorrecta,1613508,AE21,096321,infantiles,
5089675,Balancín en Área Infantil,117,ABRANTES,11.0,cárábánchél,OPERATIVO,438919.816,4470727.98,ETRS89,40.38490617,-3.719616,,,,28025.0,"VIANA, 000001",11079428.0,2012/07/02,1108512,AE21,OVNI,infantiles,
5134780,Columpio en Área Infantil,91,CASA DE CAMPO,9.0,moncloa - aravaca,OPERATIVO,437944.288,4475315.277,ETRS89,40.42615844,-3.73155558,,,,28008.0,"PASEO COMANDANTE FORTEA 25 POST. , ASCENDIEN",11051547.0,06-21-2019,0912302,AE21,,infantiles,SI
5075551,Multijuego en Área Infantil,145,fontarron,14.0,móratalaz,OPERATIVO,444388.283,4473024.125,ETRS89,40.40597417,-3.655394,,,,28030.0,"AVDA MORATALAZ, 000054",20152921.0,2019/04/29,1411008,AE21,,infantiles,
5107915,Varios Juegos en Áreas Infantiles,145,FONTARRON,14.0,moratalaz,OPERATIVO,444585.127,4472940.191,ETRS89,40.40523117,-3.65306699,,,,28030.0,"AVDA MORATALAZ, 000060",20152930.0,10/04/19,C147506,AE21,,infantiles,
5173926,Varios Juegos en Áreas Infantiles,192,váldébérnárdó,19.0,vicalvaro,OPERATIVO,447678.81,4472199.884,ETRS89,40.39876217,-3.616549,,,,28032.0,"PINILLAS, 000037",31056059.0,2019/03/29,C198206,AE21,,infantiles,
5173928,Varios Juegos en Áreas Infantiles,192,VALDEBERNARDO,19.0,vicalvaro,OPERATIVO,447686.904,4472216.59,ETRS89,40.39891317,-3.616455,,,,28032.0,"PINILLAS, 000037",31056059.0,2019-03-29 00:00:00,C198207,AE21,,infantiles,
5173932,Varios Juegos en Áreas Infantiles,143,MARROQUINA,14.0,mórátalaz,OPERATIVO,446350.315,4473564.192,ETRS89,40.41096817,-3.63231799,,,,28030.0,"JOSÉ BERGAMÍN, 000062",20091489.0,04-05-2019,C147707,AE21,,infantiles,
5178814,Balancín en Área Infantil,205,rosas,20.0,SAN BLAS - CANILLEJAS,OPERATIVO,448841.234,4476227.473,ETRS89,40.43511754,-3.60317574,AVENIDA,ARCENTALES,37,28022.0,,31042673.0,2019/07/01,2021003,AE21,,infantiles,NO
5158855,Balancín en Área Infantil,163,CANILLAS,16.0,hórtálézá,OPERATIVO,446582.874,4479875.279,ETRS89,40.467837,-3.63010779,,,,28043.0,"Pq · PARQUE VILLAROSA , ASCENDIENTE 1: 163 · CANI",11117000.0,10/07/19,1607007,AE21,,infantiles,SI
5158882,Balancín en Área Infantil,183,ensanche de vallecas,18.0,VILLA DE VALLECAS,OPERATIVO,448274.438,4469385.023,ETRS89,40.37344117,-3.60930199,,,,28051.0,"LA PUEBLANUEVA, 000013",31027069.0,fecha_incorrecta,1809326,AE21,,infantiles,
5158895,Multijuego en Área Infantil,183,ENSANCHE DE VALLECAS,18.0,VILLA DE VALLECAS,OPERATIVO,448268.781,4469377.292,ETRS89,40.37337117,-3.609368,,,,28051.0,"LA PUEBLANUEVA, 000013",31027069.0,15/07/19,1809337,AE21,,infantiles,
5158903,Varios Juegos en Áreas Infantiles,183,ENSANCHE DE VALLECAS,18.0,VILLA DE VALLECAS,OPERATIVO,448268.781,4469377.292,ETRS89,40.37337117,-3.609368,,,,28051.0,"LA PUEBLANUEVA, 000013",31027069.0,15/07/2019,1809332,AE21,,infantiles,
5158942,Carrusel en Área Infantil,183,ensanche de vallecas,18.0,vílla de vállecás,OPERATIVO,449831.131,4468344.795,ETRS89,40.36416517,-3.59088399,,,,28051.0,"FERNANDO CHUECA GOITIA, 000028",31029728.0,07-15-2019,1809236,AE21,,infantiles,SI
5158950,Varios Juegos en Áreas Infantiles,183,ensanche de vallecas,18.0,villa de vallecas,OPERATIVO,449815.55,4468338.461,ETRS89,40.36410717,-3.591067,,,,28051.0,"FERNANDO CHUECA GOITIA, 000028",31029728.0,2019/07/15,1809234,AE21,,infantiles,
5182610,Multijuego en Área Infantil,94,VALDEZARZA,9.0,MONCLOA - ARAVACA,OPERATIVO,438896.64,4479513.393,ETRS89,40.46404722,-3.72073329,,,,28035.0,"CALLE ISLA DE OZA, 61; ASCENDIENTE 1:094 V",11054967.0,12/07/2019,0906009,AE21,,infantiles,
5195841,Arenero en Área Infantil,112,opañel,11.0,CARABANCHEL,OPERATIVO,438469.143,4471005.404,ETRS89,40.38737217,-3.724952,,,,28019.0,"VALLE DE ORO, 000044",31008328.0,fecha_incorrecta,1102817,AE21,CEMENTO,infantiles,
5214665,Columpio en Área Infantil,113,san isidro,11.0,cárabanchél,OPERATIVO,437467.479,4471783.405,ETRS89,40.39430617,-3.73682899,,,,28019.0,"FRAGATA, 000030",31017416.0,fecha_incorrecta,1121202,AE21,2 ASIENTOS PLANOS,infantiles,
5218560,Balancín en Área Infantil,12,ÉMBAJADORÉS,1.0,CENTRO,OPERATIVO,440316.81,4473479.95,ETRS89,40.40979854,-3.70341647,CALLE,AMPARO,26,28012.0,,31008833.0,fecha_incorrecta,0102022,AE21,,infantiles,SI
5240909,Balancín en Área Infantil,143,marroquina,14.0,moratalaz,OPERATIVO,445636.53,4473514.77,ETRS89,40.41047664,-3.64072598,AVENIDA,Avenida del Doctor Garcia Tapia,125,28030.0,,,,,6,ELE400021 BLAZER,infantiles,NO
5241056,Muelle en Área Infantil,143,MARROQUINA,14.0,MORATALAZ,OPERATIVO,445487.58,4473591.31,ETRS89,40.41115641,-3.64248795,AVENIDA,Avenida del Doctor Garcia Tapia,125,28030.0,,,,,6,KPL110 MARGARITA,infantiles,NO
5220803,Columpio en Área Infantil,172,SAN CRÍSTÓBAL,17.0,villaverde,OPERATIVO,441818.828,4466083.802,ETRS89,40.34327617,-3.68504,,,,28021.0,"BENIMAMET, 000024  A",20040704.0,2019/12/30,1709320,AE21,1 ASIENTO CESTA,infantiles,SI
5239101,Columpio en Área Infantil,166,VALDEFUENTES,16.0,HÓRTALÉZA,OPERATIVO,445552.29,4483584.78,ETRS89,40.50118706,-3.64258244,AVENIDA,Avenida de las Fuerzas Armadas,11,28055.0,,,,,6,COL-7 COLUMPIO ASIENTO NIDO DE PAJARO,infantiles,NO
5239105,Columpio en Área Infantil,166,váldéfúéntés,16.0,hórtalezá,OPERATIVO,445742.47,4482007.36,ETRS89,40.48698938,-3.64020302,AVENIDA,Avenida de las Fuerzas Armadas,11,28055.0,,,,,6,KSW90040-0902 COLUMPIO ASIENTO NIDO,infantiles,NO
5239109,Columpio en Área Infantil,166,valdefuentes,16.0,hortaleza,OPERATIVO,445932.36,4481900.83,ETRS89,40.48604209,-3.63795349,AVENIDA,Avenida de las Fuerzas Armadas,11,28055.0,,,,,6,GE-3020 COLUMPIO ASIENTOS PLANOS (SOLID),infantiles,NO
5239144,Equilibrio en Área Infantil,166,valdefuentes,16.0,hortaleza,OPERATIVO,447266.77,4483522.54,ETRS89,40.5007371,-3.62234441,AVENIDA,Avenida de las Fuerzas Armadas,11,28055.0,,,,,6,CDC-1 PIES DE GIGANTE (2 ud),infantiles,NO
5239195,Varios Juegos en Áreas Infantiles,183,énsánché dé vállécás,18.0,VILLA DE VALLECAS,OPERATIVO,448857.756,4469457.842,ETRS89,40.37413317,-3.60243699,,,,28031.0,"REAL DE ARGANDA, 000078",31004140.0,08/01/2020,C187404,AE21,,infantiles,
5239208,Escalada en Área Infantil,166,valdefuentes,16.0,HORTALEZA,OPERATIVO,447310.97,4483515.45,ETRS89,40.50067604,-3.62182221,AVENIDA,Avenida de las Fuerzas Armadas,11,28055.0,,,,,6,TREPA-3 ARBOL DE TREPAR,infantiles,NO
5239226,Escalada en Área Infantil,166,valdefuentes,16.0,HORTALÉZÁ,OPERATIVO,446842.31,4481737.02,ETRS89,40.48462517,-3.62720371,AVENIDA,Avenida de las Fuerzas Armadas,11,28055.0,,,,,6,COR2280 ACCESO GRANDES REDES PLANAS,infantiles,NO
5239281,Muelle en Área Infantil,166,VALDEFUENTES,16.0,hortaleza,OPERATIVO,446359.55,4481979.66,ETRS89,40.48677994,-3.63291997,AVENIDA,Avenida de las Fuerzas Armadas,11,28055.0,,,,,6,MC-09 OVNI,infantiles,NO
5239325,Multijuego en Área Infantil,166,VALDEFUENTES,16.0,HORTALEZA,OPERATIVO,446365.9,4481976.45,ETRS89,40.48675144,-3.63284478,AVENIDA,Avenida de las Fuerzas Armadas,11,28055.0,,,fecha_incorrecta,,6,JMC-200-04-M TIRRENO (SERIE MAR),infantiles,NO
5239370,Varios Juegos en Áreas Infantiles,166,VALDEFUENTES,16.0,HORTALEZA,OPERATIVO,446899.36,4481779.1,ETRS89,40.4850079,-3.62653415,AVENIDA,Avenida de las Fuerzas Armadas,11,28055.0,,,,,6,JUEGO DE AGUA,infantiles,NO
5239373,Varios Juegos en Áreas Infantiles,166,VALDEFÚÉNTES,16.0,HORTALEZA,OPERATIVO,447786.16,4482617.02,ETRS89,40.49261257,-3.61614041,AVENIDA,Avenida de las Fuerzas Armadas,11,28055.0,,,,,6,J2595 JUEGO DE ROTACION,infantiles,NO
5249158,Carrusel en Área Infantil,91,casa de campo,9.0,moncloa - aravaca,OPERATIVO,437676.91,4474729.83,ETRS89,40.42086451,-3.73464999,PASEO,Paseo Puerta del Angel,1,28011.0,,,fecha_incorrecta,,6,112341 BALANCIN VALS,infantiles,NO
5249922,Columpio en Área Infantil,91,casa dé campo,9.0,mónclóá - árávácá,OPERATIVO,434420.96,4472588.83,ETRS89,40.40132743,-3.77280646,PASEO,Paseo Puerta del Angel,1,28011.0,,,,,6,JKSP1M CURVO - COLUMPIO ASIENTOS PLANOS,infantiles,NO
5249936,Columpio en Área Infantil,91,CASA DE CAMPO,9.0,moncloa - aravaca,OPERATIVO,436077.76,4473882.6,ETRS89,40.41311104,-3.75341372,PASEO,Paseo Puerta del Angel,1,28011.0,,,fecha_incorrecta,,6,120239 CLOVER COLUMPIO PENDULAR,infantiles,NO
5250190,Columpio en Área Infantil,91,CASA DE CAMPO,9.0,MONCLOA - ARAVACA,OPERATIVO,433996.83,4473777.18,ETRS89,40.41199897,-3.77792737,PASEO,Paseo Puerta del Angel,1,28011.0,,,,,6,OMEGA CON 2 ASIENTOS KATJA Y 1 BRAVO,infantiles,NO
5250193,Escalada en Área Infantil,91,cása de cámpó,9.0,moncloa - aravaca,OPERATIVO,434433.23,4472598.96,ETRS89,40.40141965,-3.77266293,PASEO,Paseo Puerta del Angel,1,28011.0,,,,,6,JPV310 LOOP 1,infantiles,NO
5250213,Muelle en Área Infantil,91,CASA DE CAMPO,9.0,moncloa - aravaca,OPERATIVO,436714.99,4473477.78,ETRS89,40.40951296,-3.74586341,PASEO,Paseo Puerta del Angel,1,28011.0,,,,,6,M123 EL MAMUT,infantiles,NO
5241061,Muelle en Área Infantil,143,marroquina,14.0,moratalaz,OPERATIVO,446050.04,4473644.37,ETRS89,40.41167105,-3.63586364,AVENIDA,Avenida del Doctor Garcia Tapia,125,28030.0,,,,,6,J835 MOTO,infantiles,NO
5241065,Muelle en Área Infantil,143,MARROQUINA,14.0,móratálaz,OPERATIVO,446178.39,4473736.7,ETRS89,40.41251113,-3.63435879,AVENIDA,Avenida del Doctor Garcia Tapia,125,28030.0,,,fecha_incorrecta,,6,MC-04 PERRITO,infantiles,NO
5241066,Muelle en Área Infantil,143,MARROQUINA,14.0,MORATALAZ,OPERATIVO,446187.62,4473729.68,ETRS89,40.41244848,-3.63424941,AVENIDA,Avenida del Doctor Garcia Tapia,125,28030.0,,,,,6,MC-07 CONEJITO,infantiles,NO
52788,Balancín en Área Infantil,14,JUSTICIA,1.0,centro,OPERATIVO,441253.012,4475200.992,ETRS89,40.42536913,-3.69254227,,,,28004.0,"Pza · PLAZA DE LA VILLA DE PARIS , ZONA 1",11005131.0,2007/06/20,0100922,AE21,DUO,infantiles,NO
52809,Balancín en Área Infantil,15,universidad,1.0,CENTRÓ,OPERATIVO,440290.618,4475199.747,ETRS89,40.4252894,-3.70388659,,,,28004.0,"Pza · PLAZA JUAN PUJOL , ASCENDIENTE 1: 015 · UNI",11006128.0,03-16-2007,0102109,AE21,RANA CON SONRISA,infantiles,NO
5250224,Muelle en Área Infantil,91,CASA DE CAMPO,9.0,MONCLOA - ÁRAVÁCÁ,OPERATIVO,437762.9,4475282.41,ETRS89,40.42584881,-3.73369052,PASEO,Paseo Puerta del Angel,1,28011.0,,,,,6,ARDILLA,infantiles,NO
52866,Balancín en Área Infantil,144,MEDIA LEGUA,14.0,moratalaz,OPERATIVO,444430.803,4473723.477,ETRS89,40.41227717,-3.654954,,,,28030.0,"PRIMAVERA DE PRAGA, 000022",20141879.0,2011-02-06 00:00:00,1402507,AE21,CONEJO,infantiles,
52961,Escalada en Área Infantil,141,pávones,14.0,moratalaz,OPERATIVO,446317.319,4472463.26,ETRS89,40.40104817,-3.632614,,,,28030.0,"VALDEBERNARDO, 000025",11101295.0,06/02/2011,1407703,AE21,JMC-08,infantiles,
52988,Equilibrio en Área Infantil,83,péñágrándé,8.0,FUENCARRAL - EL PARDO,OPERATIVO,439289.99,4481437.76,ETRS89,40.48141144,-3.71627813,,,,28035.0,"CALLE ISLA DE AROSA 14 CON FERMIN CABALLERO, ASCENDIENTE 1: 083 ·",11045664.0,2016/03/08,0810106,AE21,,infantiles,
53056,Varios Juegos en Áreas Infantiles,65,valdeacederas,6.0,TETUAN,OPERATIVO,440164.015,4480333.493,ETRS89,40.47152723,-3.70586264,,,,28029.0,"Pº · PASEO LA DIRECCIÓN 306 , ASCENDIENTE 1: 065",11034936.0,06/09/2007,0601508,AE21,LABERINTO,infantiles,NO
5599575,Balancín en Área Infantil,22,ACACIAS,2.0,ARGANZUELA,OPERATIVO,440048.654,4472013.449,ETRS89,40.39656831,-3.70643856,,,,28005.0,,,,EAI_900030,6,Balancín doble (JI09/BAL/01),infantiles,NO
5492773,Varios Juegos en Áreas Infantiles,101,los carmenes,10.0,LATINA,OPERATIVO,438639.367,4472985.171,ETRS89,40.40521939,-3.72313736,,,,28005.0,,,,EAI_900048,6,Hamaca 6.43000 (JI12/HAMA/01),infantiles,
5658251,Varios Juegos en Áreas Infantiles,93,ciudad universitaria,9.0,moncloa - aravaca,OPERATIVO,439007.31,4479218.45,ETRS89,40.46139839,-3.71939965,,,,,,,2009/12/29,,6,JE-133,infantiles,SI
5658257,Balancín en Área Infantil,93,ciudad universitaria,9.0,MONCLOA - ARAVACA,OPERATIVO,439157.15,4478940.38,ETRS89,40.45890442,-3.71760579,,,,,,,2009/12/29,,6,121585,infantiles,SI
5658313,Balancín en Área Infantil,94,valdezarza,9.0,MONCLOA - ARAVACA,OPERATIVO,439312.66,4479302.44,ETRS89,40.46217736,-3.7158064,,,,,,,29/12/09,,6,121592,infantiles,SI
5658319,Balancín en Área Infantil,94,VALDEZARZA,9.0,MONCLOA - ARAVACA,OPERATIVO,439316.99,4479295.31,ETRS89,40.46211345,-3.71575465,,,,,,,29/12/2009,,6,121565,infantiles,SI
5658847,Muelle en Área Infantil,91,casa dé cámpó,9.0,moncloa - aravaca,OPERATIVO,438737.07,4475571.53,ETRS89,40.42852563,-3.72223512,,,,,,,13/01/2015,,6,121662,infantiles,SI
5659217,Redes en Áreas Infantiles,35,los jeronimos,3.0,RETIRO,OPERATIVO,442352.57,4474503.16,ETRS89,40.41915962,-3.67951768,,,,,,,05/11/2014,,6,46413100,infantiles,SI
5659268,Varios Juegos en Áreas Infantiles,35,los jeronimos,3.0,RETIRO,OPERATIVO,442381.57,4474283.62,ETRS89,40.4171839,-3.67915598,,,,,,,05/11/14,,6,GXY925,infantiles,SI
57933,Balancín en Área Infantil,21,imperial,2.0,ARGANZUELA,OPERATIVO,439095.865,4472940.79,ETRS89,40.4048531,-3.71775367,,,,28005.0,"C · CALLE COBOS DE SEGOVIA 15-17 POST. CON C/ SAN GARCÍA, ASCENDIENTE 1: 021 ·",20108116.0,11/05/05,0200213,AE21,,infantiles,NO
57944,Balancín en Área Infantil,22,ACACIAS,2.0,ÁRGANZÚELA,OPERATIVO,439978.518,4472324.926,ETRS89,40.3993692,-3.70729432,,,,28005.0,"CALLE NAVES 15 POSTERIOR, ASCENDIENTE 1: 022 · ACACIAS",11008372.0,02/12/04,0201604,AE21,8055881,infantiles,NO
57950,Balancín en Área Infantil,22,ACACIAS,2.0,ARGÁNZÚÉLÁ,OPERATIVO,439938.275,4472631.557,ETRS89,40.40212858,-3.70779744,,,,28005.0,"CALLE VALLEJO NAJERA C/ GASÓMETRO, ASCENDIENTE 1: 022 · A",31044316.0,2006-01-11 00:00:00,0202012,AE21,,infantiles,NO
58272,Balancín en Área Infantil,54,híspánóámérícá,5.0,chamártin,OPERATIVO,443104.71,4478360.76,ETRS89,40.45396258,-3.67099782,CALLE,VICTOR DE LA SERNA,20,28016.0,,11024465.0,fecha_incorrecta,0505904,AE21,CERDITO,infantiles,
58293,Balancín en Área Infantil,64,almenara,6.0,TETUAN,OPERATIVO,441076.24,4480339.364,ETRS89,40.47164534,-3.69510276,,,,28029.0,"C · CALLE PAULES RUBIO , ASCENDIENTE 1: 064 · ALM",11032406.0,12-12-2006,0601010,AE21,BALLENA,infantiles,NO
58315,Balancín en Área Infantil,62,cuatro caminos,6.0,tetuan,OPERATIVO,441182.435,4478570.458,ETRS89,40.45571782,-3.69368615,,,,28020.0,"Av · AVENIDA BRASIL 13 , ASCENDIENTE 1: 062 · CUA",11030057.0,2007-01-26 00:00:00,0602308,AE21,WINDSURF,infantiles,NO
58348,Balancín en Área Infantil,66,berruguete,6.0,tetuan,OPERATIVO,440178.061,4479410.651,ETRS89,40.46321493,-3.70560994,,,,28039.0,"C · CALLE LUIS PORTONES 11 , ASCENDIENTE 1: 066 ·",11037064.0,06-04-2007,0604809,AE21,OVNI,infantiles,NO
57969,Balancín en Área Infantil,25,delicias,2.0,ÁRGANZUÉLA,OPERATIVO,441682.45,4472199.38,ETRS89,40.39835929,-3.68720504,,,,28045.0,"CALLE JUAN DE MARIANA 4-6 POSTERIOR, ASCENDIENTE 1: 025 ·",20064297.0,2004-09-13 00:00:00,0203001,AE21,BARCO,infantiles,
57971,Balancín en Área Infantil,25,delicias,2.0,ARGANZUELA,OPERATIVO,441749.53,4472139.09,ETRS89,40.39782086,-3.68640912,,,,28045.0,"CALLE JUAN DE MARIANA 14 , ASCENDIENTE 1: 025",20064306.0,09-13-2004,0203101,AE21,CABALLO,infantiles,
58047,Balancín en Área Infantil,31,PACIFICO,3.0,rétíró,OPERATIVO,442621.015,4472433.663,ETRS89,40.40053504,-3.67616698,,,,28007.0,"PARQUE HOYUELO 2 (JUNTO A CANASTAS) C/ COCHERAS, ASCENDIENTE 1: 031 · PACÍFI",20001198.0,14/02/07,0300605,AE21,GALLO,infantiles,
58053,Balancín en Área Infantil,32,adelfas,3.0,retiro,OPERATIVO,443350.17,4472925.64,ETRS89,40.40501697,-3.6676188,,,,28007.0,"CALLE FEDERICO MORENO TORROBA , ASCENDIENTE 1",31022068.0,16/03/05,0300904,AE21,VOLANTE,infantiles,SI
58082,Balancín en Área Infantil,33,estrella,3.0,retiro,OPERATIVO,443606.67,4473985.48,ETRS89,40.41458201,-3.66469007,,,,28007.0,"PARQUE PEZ VOLADOR , ASCENDIENTE 1: 033 · BA",11011970.0,2006-12-14 00:00:00,0303611,AE21,,infantiles,
58370,Balancín en Área Infantil,62,cuatro caminos,6.0,tetuan,OPERATIVO,440928.354,4478530.883,ETRS89,40.45534329,-3.69667886,PLAZA,SAN AMARO,5,28020.0,,11030131.0,2004/01/01,0607105,AE21,CABALLO,infantiles,NO
58433,Balancín en Área Infantil,87,MIRASÍÉRRA,8.0,FUENCARRAL - EL PARDO,OPERATIVO,438500.95,4482123.1,ETRS89,40.48752714,-3.72565329,,,,28035.0,"CALLE PEÑA DEL AGUILA CON PLAZA DE LA JAROSA, ASCENDIENTE 1: 087",20092979.0,20/04/2006,0803409,AE21,CABALLO,infantiles,
58463,Balancín en Área Infantil,85,LA PAZ,8.0,FUENCARRAL - EL PARDO,OPERATIVO,441140.247,4481347.439,ETRS89,40.48073101,-3.69444131,,,,28029.0,"PARQUE NORTE , ASCENDIENTE 1: 085 · LA PAZ ,",20098064.0,11/05/2005,0806004,AE21,PATO,infantiles,
58089,Balancín en Área Infantil,33,ESTRELLA,3.0,RETIRO,OPERATIVO,443898.74,4474153.75,ETRS89,40.41611762,-3.66126259,,,,28007.0,"PARQUE ROMA , ASCENDIENTE 1: 033 · BARRIO DE",31020467.0,10/03/06,0304301,AE21,,infantiles,
58103,Balancín en Área Infantil,44,guindalera,4.0,SALAMANCA,OPERATIVO,443981.56,4476418.94,ETRS89,40.43652924,-3.66048604,,,,28028.0,"PARQUE BREOGAN , ASCENDIENTE 1: 044 · GUINDA",31026005.0,2019/01/31,0400107,AE21,COBLE,infantiles,SI
58107,Balancín en Área Infantil,44,guindalera,4.0,SALAMANCA,OPERATIVO,443889.99,4477144.63,ETRS89,40.44306046,-3.66162972,,,,28028.0,"AVENIDA BAVIERA 20 , ASCENDIENTE 1: 044 · GU",11017901.0,08-23-2017,0400302,AE21,TORTUGA,infantiles,
58108,Balancín en Área Infantil,45,LÍSTA,4.0,SALAMANCA,OPERATIVO,442638.144,4476365.584,ETRS89,40.43595701,-3.67631975,,,,28028.0,"CALLE FRANCISCO SILVELA , ASCENDIENTE 1: 045",11018901.0,2005/11/17,0400405,AE21,DINO,infantiles,
