ID,DESC_CLASIFICACION,COD_BARRIO,BARRIO,COD_DISTRITO,DISTRITO,ESTADO,COORD_GIS_X,COORD_GIS_Y,SISTEMA_COORD,LATITUD,LONGITUD,TIPO_VIA,NOM_VIA,NUM_VIA,COD_POSTAL,DIRECCION_AUX,NDP,FECHA_INSTALACION,CODIGO_INTERNO,CONTRATO_COD,TOTAL_ELEM,tipo
3531284,Área de mayores,32,aDeLfaS,3.0,réTíRó,OPERATIVO,442943.16,4471904.73,ETRS89,40.39579225,-3.6723236,CALLE,CERRO NEGRO,5,28007.0,PARQUE MARTIN LUTHER KING,31020470.0,fecha_incorrecta,M0308,AE21,13,mayores
3531286,Área de mayores,107,AguiLaS,10.0,latiNA,OPERATIVO,434546.05,4470157.35,ETRS89,40.37943358,-3.77108262,CALLE,VALLE INCLAN,35,28044.0,CALLE VALLE INCLAN 33-35,11068185.0,01/06/2017,M1010,AE21,3,mayores
3558513,Área de mayores,32,áDéLfAS,3.0,RETírO,OPERATIVO,442931.91,4471979.0,ETRS89,40.39646054,-3.67246281,CALLE,SECO,14,28007.0,LUIS PEIDRO,11011362.0,01/08/2017,M0310,AE21,6,mayores
18047,Área de mayores,164,pInAR dEl reY,16.0,HoRTALEZA,OPERATIVO,445281.21,4480736.8,ETRS89,40.47551329,-3.64553561,CALLE,MAR DE LAS ANTILLAS,13,28033.0,Parque · PARQUE PARQUE VIRGEN DE LA SALUD JUNTO C,11120748.0,01/01/04,M1603,AE21,5,mayores
18066,Área de mayores,163,cAniLlaS,16.0,HoRTalEzA,OPERATIVO,445467.95,4478952.12,ETRS89,40.45944828,-3.64317932,CALLE,ANDORRA,28,28043.0,"C · CALLE ANDORRA Nº67 P.A.R/ANDORRA/ , ASCENDIEN",20000190.0,01/01/04,M1605,AE21,4,mayores
18076,Área de mayores,163,caniLlas,16.0,hoRTaLezA,OPERATIVO,446598.68,4479919.29,ETRS89,40.46823449,-3.62992506,CALLE,ACONCAGUA,4,28043.0,"Parque · PARQUE PARQUE VILLARROSA , ASCENDIENTE 1",31017762.0,2010/01/01,M1606,AE21,7,mayores
18103,Área de mayores,166,vAldéfúéntés,16.0,hORtaleza,OPERATIVO,446480.1,4481625.73,ETRS89,40.48359935,-3.63146776,CALLE,JOSE LUIS COLL,3,28055.0,"C · CALLE MORERUELA 43 , ASCENDIENTE 1: 165 · APÓ",31040121.0,2004-01-01 00:00:00,M1609,AE21,6,mayores
18220,Área de mayores,175,anGEles,17.0,vIllAverde,OPERATIVO,440971.994,4466881.329,ETRS89,40.35040129,-3.6950839,CALLE,VIOLETAS,1,28021.0,"SANTIAGO AMÓN, 000002",20154778.0,fecha_incorrecta,M1705,AE21,8,mayores
18231,Área de mayores,172,san cRIStObal,17.0,viLLavErdE,OPERATIVO,441491.79,4465815.14,ETRS89,40.34083302,-3.68886575,CALLE,GODELLA,102,28021.0,"GODELLA, 000102",31010268.0,01/01/04,M1706,AE21,14,mayores
18241,Área de mayores,171,viLlAvERDE AltO - CascO HIStORiCO dE viLLAvERde,17.0,VILLAverDe,OPERATIVO,439750.78,4466442.71,ETRS89,40.34636265,-3.70942186,PASEO,ALBERTO PALACIOS,1,28021.0,"PASEO ALBERTO PALACIOS, 000001",11124172.0,01/01/04,M1707,AE21,3,mayores
18258,Área de mayores,175,aNGelES,17.0,ViLLaVERDe,OPERATIVO,440649.48,4467702.09,ETRS89,40.35777229,-3.69895774,CALLE,LA DEL SOTO DEL PARRAL,61,28041.0,"LA DEL SOTO DEL PARRAL, 000061",11128737.0,06-06-2013,M1709,AE21,17,mayores
18269,Área de mayores,175,AngElES,17.0,vILLAvéRdE,OPERATIVO,440552.68,4468119.06,ETRS89,40.3615217,-3.70013651,CALLE,LA CORTE DE FARAON,35,28041.0,"LA CORTE DE FARAÓN, 000035",11129071.0,01/01/04,M1710,AE21,17,mayores
18279,Área de mayores,175,aNGEleS,17.0,VilLaVERde,OPERATIVO,441036.25,4466679.7,ETRS89,40.34858944,-3.69430868,CALLE,ALCARRIA,8,28021.0,"CIFUENTES, 000001",11128195.0,fecha_incorrecta,M1711,AE21,3,mayores
18440,Área de mayores,207,canIlleJAS,20.0,San blaS - canilLeJaS,OPERATIVO,448202.383,4477067.861,ETRS89,40.44264872,-3.61077607,CALLE,NECTAR,39,28022.0,PARQUE CANILLEJAS,11138085.0,2004/01/01,M2001,AE21,13,mayores
18454,Área de mayores,206,REjAS,20.0,SAn BLaS - CanillEJAS,OPERATIVO,449364.86,4477794.44,ETRS89,40.44926579,-3.59712726,AVENIDA,SEXTA,4,28022.0,"Avda · AVENIDA SEXTA CON C/DOS(CDAD. PEGASO) , AS",31010275.0,01/01/04,M2005,AE21,6,mayores
3573054,Área de mayores,175,ANGELéS,17.0,víLláVérdé,OPERATIVO,440854.38,4467364.5,ETRS89,40.35474564,-3.69651355,CALLE,LA ALEGRIA DE LA HUERTA,12,28041.0,"LA ALEGRÍA DE LA HUERTA, 000012",11128506.0,2013/02/06,M1702,AE21,11,mayores
3573056,Área de mayores,175,áNgELés,17.0,vIllaVerde,OPERATIVO,440662.38,4467345.8,ETRS89,40.35456354,-3.69877269,CALLE,LA DEL MANOJO DE ROSAS,96,28041.0,"LA DEL MANOJO DE ROSAS, 000096",11128593.0,02-05-2013,M1713,AE21,8,mayores
3573058,Área de mayores,172,SAN CriStoBaL,17.0,VillavErde,OPERATIVO,441283.63,4466012.2,ETRS89,40.34259364,-3.69133454,PLAZA,PINAZO,23D,28021.0,"PZ PINAZO, 000023  D",31060136.0,fecha_incorrecta,M1701,AE21,9,mayores
3740788,Área de mayores,91,caSA de Campo,9.0,MONclOa - arAVaca,OPERATIVO,438270.46,4475565.65,ETRS89,40.42843817,-3.72773504,AVENIDA,VALLADOLID,17,28008.0,PARQUE DE LA BOMBILLA,11052074.0,01/12/2017,M0913,AE21,7,mayores
3960567,Área de mayores,44,gUiNDalERA,4.0,sALAmAncA,OPERATIVO,443903.912,4476430.433,ETRS89,40.43662755,-3.66140251,CALLE,BRESCIA,21,28028.0,BRESCIA - BRASILIA,31007330.0,fecha_incorrecta,M0406,AE21,7,mayores
3960929,Área de mayores,45,LiStA,4.0,sAlaManCA,OPERATIVO,442394.84,4476050.96,ETRS89,40.43310591,-3.6791597,CALLE,PRINCIPE DE VERGARA,64,28006.0,,31047873.0,2017-12-15 00:00:00,M0407,AE21,7,mayores
3962084,Área de mayores,53,CIudad JardIN,5.0,chAMartIN,OPERATIVO,442581.32,4477345.58,ETRS89,40.44478137,-3.67707825,PLAZA,SAGRADO CORAZON DE JESUS,1,28002.0,,11023930.0,15/12/17,M0509,AE21,6,mayores
3990761,Área de mayores,25,deLiCiaS,2.0,arGANzuELa,OPERATIVO,441617.23,4471832.87,ETRS89,40.395053,-3.68793992,CALLE,PARROCO EUSEBIO CUENCA,52,28045.0,,20102205.0,2017-12-18 00:00:00,M0205,AE21,7,mayores
3991153,Área de mayores,54,HiSpANOameRicA,5.0,ChAMArTIN,OPERATIVO,442998.11,4478512.48,ETRS89,40.45532204,-3.67226855,CALLE,URUGUAY,31,28016.0,,11025168.0,18/12/2017,M0508,AE21,7,mayores
3991194,Área de mayores,93,ciUDaD UNiveRSiTARia,9.0,MonClOA - AravaCa,OPERATIVO,439441.01,4478325.21,ETRS89,40.45338346,-3.71419939,AVENIDA,DOCTOR FEDERICO RUBIO Y GALI,63,28040.0,,31041696.0,2017-12-18 00:00:00,M0914,AE21,6,mayores
3991299,Área de mayores,107,AgUIlas,10.0,lATinA,OPERATIVO,434203.13,4469648.4,ETRS89,40.37482176,-3.77506951,CALLE,VALLE INCLAN,76,28044.0,AVENIDA DE LA AVIACION 71,11068043.0,12-18-2018,M1013,AE21,8,mayores
451584,Área de mayores,27,aTOChA,2.0,aRGAnzUElA,OPERATIVO,442487.86,4472045.88,ETRS89,40.39703249,-3.67770098,CALLE,TEJO,5,28045.0,"Calle del Tejo, 5",20139391.0,01/10/2014,M0204,AE21,6,mayores
4730800,Área de mayores,191,cAscO HíSTOrIcó DE VICAlváRO,19.0,VIcAlvArO,OPERATIVO,448352.51,4473410.81,ETRS89,40.40971304,-3.60870886,CALLE,VILLABLANCA,1,28032.0,"VILLABLANCA, 000001",20002424.0,2013-10-20 00:00:00,M1901,AE21,9,mayores
4730844,Área de mayores,171,ViLLaVErDe ALtO - cASco HISTorIco dE VilLAVerdE,17.0,viLLAVeRDe,OPERATIVO,439602.786,4466826.099,ETRS89,40.34980573,-3.71120061,CALLE,POTES,3,28021.0,"POTES, 000003",31010323.0,2017/12/22,M1716,AE21,9,mayores
4730856,Área de mayores,171,vilLaveRDE aLTo - CascO HiStorico de ViLLaveRdE,17.0,VILlavErde,OPERATIVO,439360.86,4466075.08,ETRS89,40.34302258,-3.71397783,CALLE,ASTILLERO,5,28021.0,"ASTILLERO, 000005",20040356.0,22/12/2017,M1715,AE21,7,mayores
4730869,Área de mayores,116,bUEnAviSTa,11.0,carabancHeL,OPERATIVO,435828.98,4469649.47,ETRS89,40.37495816,-3.75591914,CAMINO,CRUCES,6,28044.0,"CMNO CRUCES, 000006",20078473.0,22/12/2017,M1114,AE21,10,mayores
4731641,Área de mayores,66,berrUgueTe,6.0,TEtuAN,OPERATIVO,440524.54,4478831.78,ETRS89,40.4580251,-3.70146921,CALLE,BRAVO MURILLO,239,28020.0,,11037887.0,2017/12/26,M0609,AE21,6,mayores
4737820,Área de mayores,141,PavonEs,14.0,mOráTALAz,OPERATIVO,445849.498,4472078.154,ETRS89,40.3975486,-3.63809387,CALLE,ENCOMIENDA DE PALACIOS,268,28030.0,"ENCOMIENDA DE PALACIOS, 000268",11101254.0,12-10-2017,M1406,AE21,9,mayores
4737835,Área de mayores,143,márROQUINá,14.0,MOrATAlaz,OPERATIVO,444727.78,4473182.17,ETRS89,40.40742054,-3.65140694,CALLE,ARROYO DE LAS PILILLAS,14,28030.0,"ARROYO DE LAS PILILLAS, 000014",11101584.0,2017/12/04,M1405,AE21,9,mayores
4737941,Área de mayores,133,paloMeRaS BAJaS,13.0,puentE DE valLeCAs,OPERATIVO,443954.92,4469970.22,ETRS89,40.37843372,-3.66023219,CALLE,PUERTO DE BALBARAN,127,28018.0,"PUERTO DE BALBARÁN, 000127",20081324.0,fecha_incorrecta,M1311,AE21,10,mayores
4737943,Área de mayores,192,vALdEbErNaRdo,19.0,viCalvaRO,OPERATIVO,446961.09,4472605.86,ETRS89,40.40237405,-3.62503991,CALLE,LADERA DE LOS ALMENDROS,14G,28032.0,"LADERA DE LOS ALMENDROS, 000014  G",20151606.0,fecha_incorrecta,M1905,AE21,8,mayores
4749886,Área de mayores,211,AlamEda dE osUNa,21.0,báRáJás,OPERATIVO,450600.78,4478886.52,ETRS89,40.4591783,-3.58263807,CALLE,BERGANTIN,26,28042.0,,31043159.0,18/12/2017,M2108,AE21,7,mayores
4749888,Área de mayores,152,pUEbLo nuEVo,15.0,cIuDAd linEAl,OPERATIVO,445288.66,4475801.36,ETRS89,40.43105276,-3.64502244,CALLE,EZEQUIEL SOLANA,41,28017.0,,11105576.0,12-18-2017,M1505,AE21,8,mayores
4749890,Área de mayores,159,COStiLLaRes,15.0,cIUdAd lInEAl,OPERATIVO,443400.47,4481013.95,ETRS89,40.47788394,-3.66774665,CALLE,JAZMIN,3,28033.0,,20134674.0,01/01/2018,M1507,AE21,10,mayores
4749894,Área de mayores,165,aPOStOl sANtiago,16.0,hORtAleZA,OPERATIVO,444468.33,4480842.5,ETRS89,40.47641153,-3.65513409,CARRETERA,ESTACION DE HORTALEZA,7,28033.0,,20094422.0,12-18-2017,M1611,AE21,9,mayores
4749896,Área de mayores,205,rOsAS,20.0,sAn bLAs - cANilLeJas,OPERATIVO,448875.84,4475698.47,ETRS89,40.43035407,-3.6027252,CALLE,LIVERPOOL,1,28022.0,,20104263.0,2017-12-18 00:00:00,M2013,AE21,10,mayores
4796512,Área de mayores,181,caSco hiStorico DE vALlECAS,18.0,vílLá DE VALLEcás,OPERATIVO,447513.96,4470283.66,ETRS89,40.38148917,-3.61833356,CALLE,SIERRA GORDA,25B,28031.0,"SIERRA GORDA, 000025  B",31054352.0,2018/02/06,M1805,AE21,9,mayores
4987160,Área de mayores,117,ABrantEs,11.0,CaRAbanCHeL,OPERATIVO,438556.41,4470593.58,ETRS89,40.3836687,-3.72388418,PLAZA,SETUBAL,5,28025.0,"PZ SETÚBAL, 000005",11079401.0,12-07-2018,M1117,AE21,11,mayores
4988166,Área de mayores,12,emBaJadorEs,1.0,CeNtRO,OPERATIVO,440271.4,4473321.89,ETRS89,40.4083714,-3.70393679,CALLE,SOMBRERETE,26,28012.0,,11002132.0,fecha_incorrecta,M0110,AE21,5,mayores
4988217,Área de mayores,134,páLómErás SúREsTE,13.0,puENTe De VAllECaS,OPERATIVO,444851.99,4470277.38,ETRS89,40.38126066,-3.6496916,CALLE,VILLALOBOS,87,28018.0,"VILLALOBOS, 000087",11096163.0,2018-12-20 00:00:00,M1315,AE21,5,mayores
4988273,Área de mayores,194,El CAÑaverAL,19.0,vicaLvARO,OPERATIVO,452137.03,4472964.57,ETRS89,40.4059192,-3.56407369,CALLE,IMPERIO ARGENTINA,7,28052.0,"IMPERIO ARGENTINA, 000007",31055300.0,fecha_incorrecta,M1910,AE21,6,mayores
4989388,Área de mayores,25,DElicIas,2.0,ARGAnZUeLa,OPERATIVO,441198.91,4471713.64,ETRS89,40.39394949,-3.69285775,CALLE,ALICANTE,6,28045.0,HIERRO CV GRANITO,20131929.0,06/01/19,M0208,AE21,10,mayores
5158970,Área de mayores,183,eNSANChe De valLeCas,18.0,vIlla DE VAllEcaS,OPERATIVO,449833.87,4468361.19,ETRS89,40.36431303,-3.59085303,CALLE,FERNANDO CHUECA GOITIA,26,28051.0,"FERNANDO CHUECA GOITIA, 000026",31029729.0,15/07/2019,M1807,AE21,8,mayores
5174650,Área de mayores,134,PALóMERáS SURésté,13.0,pUENtE dE VALLEcaS,OPERATIVO,445252.94,4470639.06,ETRS89,40.38454535,-3.64499942,CALLE,GERARDO DIEGO,8,28018.0,"CAMPO DE LA PALOMA, 000010",20181966.0,2019-07-25 00:00:00,M1316,AE21,9,mayores
5195676,Área de mayores,171,vIllaVeRde ALTO - caScO hiStorico DE VillAVeRDe,17.0,VILlávérdE,OPERATIVO,439136.85,4466450.72,ETRS89,40.34639024,-3.71665099,PASEO,FERROVIARIOS,39,28021.0,"PASEO FERROVIARIOS, 000039",11124619.0,27/09/2019,M1718,AE21,11,mayores
5201907,Área de mayores,152,pUeBLO nUevO,15.0,CIUDad lineAL,OPERATIVO,446179.39,4475859.88,ETRS89,40.43163805,-3.63452669,PLAZA,LA OROTAVA,6,28017.0,,31015601.0,fecha_incorrecta,M1508,AE21,8,mayores
5211393,Área de mayores,163,CAnilLAS,16.0,hoRTaleZa,OPERATIVO,446720.14,4479522.99,ETRS89,40.46467221,-3.62845912,CALLE,EL PROVENCIO,14,28043.0,,20063255.0,01/10/2019,M1612,AE21,10,mayores
5211511,Área de mayores,127,pRaDOLongo,12.0,UsErA,OPERATIVO,440035.69,4470603.1,ETRS89,40.38386224,-3.70645854,CALLE,CARLOS MARIN,10,28026.0,"CARLOS MARÍN, 000010",11086903.0,05/11/2019,M1217,AE21,3,mayores
52135,Área de mayores,146,vInATeROs,14.0,MOrataLaZ,OPERATIVO,445168.79,4473086.44,ETRS89,40.40658731,-3.64620151,CALLE,CAMINO DE LOS VINATEROS,136,28030.0,"CAMINO DE LOS VINATEROS, 000136",20105688.0,2012/09/19,M1403,AE21,17,mayores
18463,Área de mayores,205,róSAs,20.0,San bLAS - caNIlLejAS,OPERATIVO,448491.03,4476336.91,ETRS89,40.4360818,-3.60731339,CALLE,LA ILIADA,35,28022.0,"C · CALLE ILLIADA Nº35 , ASCENDIENTE 1: 207 · CAN",11137299.0,01/01/04,M2006,AE21,3,mayores
18480,Área de mayores,207,cáNILléJás,20.0,SAn BlaS - CANIllEjAs,OPERATIVO,448246.222,4476682.17,ETRS89,40.43917691,-3.61022775,CALLE,CANAL DEL BOSFORO,40,28022.0,"C · CALLE CANAL DEL BOSFORO Nº40 , ASCENDIENTE 1:",11137679.0,fecha_incorrecta,M2008,AE21,10,mayores
18496,Área de mayores,205,rOSAS,20.0,SAN bLas - CAnilleJaS,OPERATIVO,448221.741,4475275.103,ETRS89,40.42649966,-3.61040176,AVENIDA,CANILLEJAS A VICALVARO,135,28022.0,"Avda · AVENIDA AJALVIR A VICALVARO 135 , ASCENDIE",20145332.0,01/01/2004,M2010,AE21,11,mayores
18505,Área de mayores,205,rOSas,20.0,SAN BlAs - cAniLLeJaS,OPERATIVO,448884.81,4474915.17,ETRS89,40.42329816,-3.60255647,PASEO,GINEBRA,20,28022.0,"Pº · PASEO GINEBRA , ASCENDIENTE 1: 206 · REJAS ,",31049541.0,2004-01-01 00:00:00,M2011,AE21,8,mayores
18617,Área de mayores,211,alameDA DE Osuna,21.0,báRAJáS,OPERATIVO,450218.96,4478444.41,ETRS89,40.45517272,-3.58710655,PLAZA,NAVIO,4,28042.0,C · CALLE CARABELA(JUNTO CENTRO SALUD ALAMEDA DE,20133613.0,2013-08-01 00:00:00,M2103,AE21,8,mayores
18626,Área de mayores,211,áláMEDá Dé ósUnA,21.0,BaraJAs,OPERATIVO,449395.93,4477973.97,ETRS89,40.450885,-3.59677519,CALLE,NORAY,3,28042.0,"C · CALLE NORAY Nº11 POST(CANTON JARDINEROS) , AS",20047389.0,fecha_incorrecta,M2104,AE21,9,mayores
52045,Área de mayores,32,adElfAs,3.0,RetIrO,OPERATIVO,443424.415,4472909.534,ETRS89,40.40487692,-3.66674244,CALLE,FEDERICO MORENO TORROBA,9,28007.0,JARDINES FEDERICO MORENO TORROBA,31022068.0,01-01-2014,M0307,AE21,3,mayores
18377,Área de mayores,192,VálDéBErNárDó,19.0,viCaLVARO,OPERATIVO,447624.98,4472730.97,ETRS89,40.40354315,-3.61722699,CALLE,,9,28032.0,"TREN DE ARGANDA, 000009",20107794.0,fecha_incorrecta,M1902,AE21,7,mayores
18388,Área de mayores,191,CaSCo HIsToRIcO DE vIcALVAro,19.0,VICálvARó,OPERATIVO,447844.09,4473747.89,ETRS89,40.41271798,-3.61472832,CALLE,EZCARAY,68,28032.0,"EZCARAY, 000068",11133405.0,20/02/12,M1903,AE21,8,mayores
3531285,Área de mayores,107,AGuILaS,10.0,LAtiNa,OPERATIVO,433729.94,4470053.29,ETRS89,40.37843167,-3.78068517,PLAZA,CUACOS DE YUSTE,1,28044.0,PLAZA CUACOS DE YUSTE,20052437.0,fecha_incorrecta,M1009,AE21,4,mayores
3568166,Área de mayores,212,AERopUERtO,21.0,baRAjaS,OPERATIVO,450530.05,4477986.14,ETRS89,40.45106291,-3.58340209,CALLE,PRADOLUENGO,123,28042.0,,11140190.0,01/08/13,M2105,AE21,6,mayores
3568173,Área de mayores,214,timoN,21.0,bArájáS,OPERATIVO,450410.34,4480306.72,ETRS89,40.47196098,-3.58499509,CALLE,ALAS,2,28042.0,,11141161.0,2013/09/02,M2106,AE21,5,mayores
52143,Área de mayores,152,PUeBlO nUEVo,15.0,ciuDaD lIneaL,OPERATIVO,445860.0,4474954.82,ETRS89,40.42346402,-3.6382149,CALLE,SAN BALDOMERO,12,28017.0,,11107037.0,2011/04/12,M1504,AE21,8,mayores
5218554,Área de mayores,64,AlMENARá,6.0,tetuan,OPERATIVO,441107.44,4480388.22,ETRS89,40.47208766,-3.69473927,PLAZA,JOAQUIN DICENTA,2,28029.0,,11032407.0,17/12/19,M0610,AE21,10,mayores
5219922,Area de juegos/especial,215,cOrralEJOS,21.0,bARáJAS,OPERATIVO,448330.06,4479142.89,ETRS89,40.46134974,-3.6094395,,,,28042.0,,,,AM_120003,6,23,mayores
5219924,Area de juegos/especial,215,corRaLeJos,21.0,báRájás,OPERATIVO,448186.33,4479407.75,ETRS89,40.4637268,-3.6111563,,,,28042.0,,,,AM_120002,6,14,mayores
5220679,Área de mayores,173,bútáRqUé,17.0,ViLlAVerdE,OPERATIVO,441969.625,4467277.808,ETRS89,40.35404301,-3.68337316,CALLE,CONCEPCION DE LA OLIVA,1,28021.0,"CONCEPCIÓN DE LA OLIVA, 000001",11126604.0,2019-12-13 00:00:00,M1719,AE21,7,mayores
52216,Área de mayores,181,casCO hiSTOrico de valLEcas,18.0,vIlla De VALlECAs,OPERATIVO,447270.45,4469837.13,ETRS89,40.37745115,-3.62116523,CALLE,PICO MAMPODRE,8,28031.0,"PICO MAMPODRE, 000008",20151614.0,15/12/2017,M1804,AE21,8,mayores
5240107,Area de juegos/especial,125,mOscaRDo,12.0,USERA,OPERATIVO,440219.025,4471734.729,ETRS89,40.39406971,-3.70440497,,,,28005.0,,,fecha_incorrecta,AM_900002,6,19,mayores
5241183,Area de juegos/especial,143,máRróqUIná,14.0,MoRATaLAZ,OPERATIVO,445367.07,4473706.1,ETRS89,40.41218261,-3.64391807,AVENIDA,Avenida del Doctor Garcia Tapia,125,28030.0,,,,,6,3,mayores
5241185,Area de juegos/especial,143,MARrOqUiNA,14.0,morATalaz,OPERATIVO,445648.41,4473527.22,ETRS89,40.41058957,-3.64058704,AVENIDA,Avenida del Doctor Garcia Tapia,125,28030.0,,,,,6,10,mayores
5241187,Area de juegos/especial,142,HORCAJo,14.0,mOraTaLAZ,OPERATIVO,446698.3,4473529.25,ETRS89,40.41067575,-3.62821393,AVENIDA,Avenida del Doctor Garcia Tapia,125,28030.0,,,,,6,0,mayores
5246197,Area de juegos/especial,91,cáSA DE CAMPó,9.0,monCLOa - aRAvaCA,OPERATIVO,435408.9,4472756.56,ETRS89,40.40291562,-3.76118223,PASEO,Paseo Puerta del Angel,1,28011.0,,,,,6,10,mayores
5246199,Area de juegos/especial,91,CaSa De cAMpo,9.0,mOncloA - ArAvacA,OPERATIVO,436711.84,4473514.44,ETRS89,40.40984297,-3.74590418,PASEO,Paseo Puerta del Angel,1,28011.0,,,,,6,10,mayores
5268593,Área de mayores,54,HiSPANOAmericA,5.0,chamARtiN,OPERATIVO,442937.28,4478395.18,ETRS89,40.45426118,-3.67297538,CALLE,PUERTO RICO,22,28016.0,PARQUE ORLANDO ZAPATA TAMAYO,11024272.0,2020-02-03 00:00:00,M0510,AE21,9,mayores
6819623,Area de juegos/especial,131,EntrevIas,13.0,PUENTe dE vaLlEcAs,OPERATIVO,441699.23,4470033.57,ETRS89,40.37884966,-3.68680909,,,,0.0,,,,AM_100002,6,18,mayores
6819625,Area de juegos/especial,123,sán FéRMín,12.0,USerA,OPERATIVO,441581.44,4469320.66,ETRS89,40.37241912,-3.68813127,,,,0.0,,,05-10-2018,AM_100003,6,14,mayores
6819627,Area de juegos/especial,123,sAn fERmin,12.0,UsErA,OPERATIVO,441916.76,4468339.22,ETRS89,40.36360117,-3.6840923,,,,0.0,,,2019/05/10,AM_100005,6,12,mayores
6843085,Área de mayores,22,acAcIAs,2.0,ARGaNZuElA,OPERATIVO,440355.58,4472494.82,ETRS89,40.40092678,-3.70286725,PLAZA,PEÑUELAS,12,28005.0,,11008632.0,2020-02-14 00:00:00,M0209,AE21,8,mayores
7074478,Área de mayores,133,PAlomeRAS BAJAS,13.0,PUentE dE ValLEcAS,OPERATIVO,444009.46,4471170.9,ETRS89,40.38925384,-3.65969524,CALLE,PAYASO FOFO,11,28018.0,,20081841.0,25/05/20,M1318,AE21,4,mayores
7074605,Área de mayores,133,paLoMerAS bAjas,13.0,pUEnté Dé VALLECAS,OPERATIVO,444009.63,4471318.98,ETRS89,40.39058785,-3.65970626,CALLE,PAYASO FOFO,9,28018.0,,20081838.0,2020-05-25 00:00:00,M1319,AE21,4,mayores
7107055,Área de mayores,86,ValVeRdE,8.0,fúénCáRRAl - éL PárdO,OPERATIVO,441867.5,4481797.88,ETRS89,40.48484,-3.68590289,CALLE,MARCOS DE ORUETA,7,28034.0,,20149134.0,29/05/2020,M0816,AE21,7,mayores
7107704,Área de mayores,83,PEñAgrAnde,8.0,fuENcarRAL - el ParDo,OPERATIVO,438932.76,4481575.21,ETRS89,40.48262344,-3.72050578,PLAZA,PICO SALVAGUARDIA,6,28035.0,,11045500.0,2020/06/04,M0817,AE21,5,mayores
7126078,Área de mayores,131,ENTréVíáS,13.0,pUéNTE dE vAllEcAs,OPERATIVO,443960.57,4469500.21,ETRS89,40.37419996,-3.66012431,CALLE,VECINOS DEL POZO,18,28053.0,,11087486.0,29/06/20,M1320,AE21,5,mayores
7126494,Área de mayores,194,eL caÑAverAl,19.0,vIcálVárO,OPERATIVO,452881.12,4471990.78,ETRS89,40.39718901,-3.55523277,CALLE,LUIS OCAÑA,2,28052.0,,31040476.0,24/06/2020,M1913,AE21,4,mayores
7126499,Área de mayores,194,él cAÑAVérAL,19.0,VIcalVaRO,OPERATIVO,452761.67,4472072.75,ETRS89,40.39792069,-3.55664635,CALLE,VICTORIA KENT,110,28052.0,,31040454.0,24/06/20,M1912,AE21,4,mayores
7126585,Área de mayores,194,él CAñáVérAL,19.0,VICaLVArO,OPERATIVO,452116.29,4472521.78,ETRS89,40.40192903,-3.56428479,CALLE,JOSE ESCOBAR Y SALIENTE,36,28052.0,,31047030.0,07-03-2020,M1914,AE21,4,mayores
7126590,Área de mayores,194,éL CAÑávérAL,19.0,VICALVARo,OPERATIVO,453038.808,4471912.638,ETRS89,40.39649396,-3.55336895,CALLE,GALES,31,28052.0,,31037316.0,2020/07/03,M1915,AE21,4,mayores
7127773,Área de mayores,61,bellaS VistAS,6.0,TetUaN,OPERATIVO,440293.45,4478312.84,ETRS89,40.4533337,-3.70414575,CALLE,GOIRI,19,28039.0,,31043760.0,06-11-2020,M0613,AE21,2,mayores
7144040,Área de mayores,63,CaStIlLEjos,6.0,tetuAN,OPERATIVO,440775.81,4478791.23,ETRS89,40.45767775,-3.69850209,CALLE,LAZAGA,10,28020.0,,31002785.0,10/09/2020,M0614,AE21,7,mayores
7168609,Área de mayores,23,cHOpEra,2.0,ARgANzUeLA,OPERATIVO,440884.53,4471739.15,ETRS89,40.39415704,-3.69656422,PLAZA,RUTILIO GACIS,3,28045.0,,11008990.0,10-01-2020,M0210,AE21,11,mayores
7239998,Área de mayores,112,oPañEl,11.0,CarAbANCHel,OPERATIVO,438437.94,4471023.66,ETRS89,40.38753433,-3.72532136,CALLE,VALLE DE ORO,41,28019.0,,31008326.0,fecha_incorrecta,M1118,AE21,10,mayores
7245849,Área de mayores,103,lucERO,10.0,laTiNA,OPERATIVO,436652.68,4472421.65,ETRS89,40.39999417,-3.74649261,CALLE,CONCEJAL FRANCISCO JOSE JIMENEZ MARTIN,128,28047.0,CUÑA VERDE,20086530.0,fecha_incorrecta,M1017,AE21,27,mayores
7248199,Área de mayores,174,LOs roSALES,17.0,vilLAVErde,OPERATIVO,441303.19,4467068.77,ETRS89,40.35211324,-3.69120141,PLAZA,CHOZAS DE CANALES,6,28021.0,,11126889.0,2020/11/17,M1720,AE21,10,mayores
7356654,Área de mayores,116,BuEnaVistA,11.0,CaRaBaNcHeL,OPERATIVO,436073.59,4469290.42,ETRS89,40.37174248,-3.75300192,CALLE,GUITARRA,9,28044.0,,11077474.0,2004-01-01 00:00:00,M1119,AE21,5,mayores
7537965,Área de mayores,121,orcAsiTas,12.0,UserA,OPERATIVO,439879.8,4468731.89,ETRS89,40.36699416,-3.7081185,RONDA,COOPERATIVAS,6,28041.0,,31024108.0,fecha_incorrecta,M1218,AE21,11,mayores
7538071,Área de mayores,121,ORCaSITAs,12.0,USerA,OPERATIVO,439776.4,4468776.23,ETRS89,40.36738614,-3.70934048,CALLE,CAMINO VIEJO DE VILLAVERDE,23,28041.0,,20179595.0,2020-12-28 00:00:00,M1219,AE21,11,mayores
